Review ID,Username,Rating,Review Text,Date
0db44473-af43-496c-9398-9b2e7b9fbabe,Pengguna Google,1,"maaf ya shopee,aku sering pesan barang yang paketan tapi yang datang suka kurang atau tidak lengkap, saya sering kecewa dan rugi",2025-07-10 22:09:14
c5e18516-776a-46b9-a03a-9360c19b2248,Pengguna Google,5,"selalu tepat waktu,bisa byr pake bank juga,murah dan bayak diskonnya gratis ongkir...👍👍👍",2025-07-10 22:08:52
7e6df725-60eb-4391-8d5f-5043f3bd3bf7,Pengguna Google,5,ok,2025-07-10 22:08:51
d13c2c22-442b-4d12-8fcf-bb5e6605658e,Pengguna Google,5,ketika return proses cepat,2025-07-10 22:08:06
d4abdf0e-21e5-4c75-9d86-35ad7aedbb19,Pengguna Google,5,great...😀,2025-07-10 22:07:04
3247d504-12ca-4618-a6c5-3b9f7d7eefe8,Pengguna Google,5,mantap,2025-07-10 22:05:14
8d8683f9-705c-4090-9922-1957dd6864ad,Pengguna Google,5,sangat membantu dikala pengen blnja tapi mager.,2025-07-10 22:05:06
8c2cf92a-e1d6-4c8f-8461-3acc824d31ea,Pengguna Google,5,Ok,2025-07-10 22:05:00
64316473-7857-40a7-9283-1ba5a799b16d,Pengguna Google,5,"easy to use, trusted",2025-07-10 22:04:38
bd45e426-d7d7-4dd7-9889-b0176f3e9663,Pengguna Google,5,suka sekali belanja di shopee,2025-07-10 22:03:06
354d6b04-a05a-4efd-8fde-91c3f0532b3c,Pengguna Google,3,"live videonya jika tidak diinginkan sangat mengganggu,masuk saja ke aplikasi langsung live video dan keluar dari aplikasi shopee suara live videonya terus berjalan ini sangat luar biasa 🤣🤣",2025-07-10 22:02:19
85c32113-aefb-4619-92ff-2ae6a46f3483,Pengguna Google,5,shopeemall is the best,2025-07-10 22:01:22
0c9011f4-4762-4863-89ef-b304c2ddafd1,Pengguna Google,5,"tepat waktu, kurir ramah, harga bersahabat",2025-07-10 22:01:09
f02a7672-bf28-46c6-b7b6-890fde9be197,Pengguna Google,5,lebih baik klo iklan 0,2025-07-10 21:59:48
c9bf8b7d-74cb-4d2c-926f-c060804dee33,Pengguna Google,5,banyak membantu untuk kebutuhan mendadak....,2025-07-10 21:59:21
2ca533ca-85b9-4811-90a8-9aced0aa7a11,Pengguna Google,5,"belanjalah di sini murah"" kok",2025-07-10 21:58:25
f42af4e9-c8ea-4194-9533-9f647aad2dcf,Pengguna Google,1,habis di update malah jelekkk bgt kalo habis nyari produk trs mau kembali lanjut nyari tapi mlah kembali nya ke beranda awal huuu jadi haros ngetik terosss,2025-07-10 21:56:18
25f32e7b-37b7-4ffc-841f-4adafd369901,Pengguna Google,1,Shopee sekarang pengiriman nya lambat. Pengiriman yg masih satu kota aja membutuhkan waktu 3 s.d 4 hari.,2025-07-10 21:56:02
3a7e2657-96c0-4d78-b202-1a2ea224e078,Pengguna Google,5,aplikasi yang baguss,2025-07-10 21:56:01
301477e7-e177-4ea8-a398-a54e0807f8d4,Pengguna Google,5,mantap shopee semoga diskonya Tamba banyak😁🙏,2025-07-10 21:54:22
f072aaea-4f3f-4b04-86db-8a4ee2c00466,Pengguna Google,5,bagus komplit . tapi sayang agak boros kuota . sebab ada video mutar terus,2025-07-10 21:53:48
62b9782d-89ec-465a-b002-01aa9a8a0b6a,Pengguna Google,5,saya biasa menggunakan layanan shopee cod.. selain telah menerima barang baru bayar saya juga bisa meretur barang apabila tidak sesuai.. berbagai produk yang saya butuhkan bisa terpenuhi tanpa ribet disini,2025-07-10 21:53:25
ef430a9e-2f64-418d-8c16-2176f905bab9,Pengguna Google,5,"Memudahlan kita belanja online tanpa harus kluar rumah, lewat hp tinggal pencet order, tinggal nunggu barang datang, Shopee memang mantapp..👍👍👍 Sedikit saran terkadang apk nya ngelekk",2025-07-10 21:52:51
188555eb-a3bb-413d-bdc6-18896d00eb2d,Pengguna Google,5,"pesanan selalu tepat , harga lebih ringan dari yg lain",2025-07-10 21:52:43
3bf76e92-6e2f-40c0-89b7-fbba1eaf55b5,Pengguna Google,4,pengiriman tepat waktu,2025-07-10 21:51:56
704d7a5e-5dab-4296-b712-9c7a6e52e7c2,Pengguna Google,5,ok,2025-07-10 21:50:05
a3d659a3-6884-4ddc-9407-25f14cad6444,Pengguna Google,3,"Sayang banget spaylater gak bisa dibayar per item kalo lagi ada dana,, jadi biar gak menumpuk, atau dana kepake.. Sekedar masukan,, kalo bisa spaylater dibuat bisa bayar per item biar lebih enak..",2025-07-10 21:50:03
d495afe3-6ca2-4520-b905-4a2ba3f93c8e,Pengguna Google,5,mantap,2025-07-10 21:48:22
6ea92ad6-db1d-4cdd-bc85-62ef37c835c9,Pengguna Google,5,mantap,2025-07-10 21:48:16
6e33cbfc-a5fa-4eb3-babf-5f07f998655d,Pengguna Google,5,"Selama ini aplikasinya bagus, stabil. Produk nya bagus. Kalo barang rusak atau tidak sesuai, bisa dikembalikan. Mantap Shopee",2025-07-10 21:48:15
e34f30e2-9970-4f39-93d3-a0db56b9de27,Pengguna Google,5,belanja di shopee mudah dan pesanan barang sesuai...,2025-07-10 21:46:20
5bcf063b-0538-47e9-a8bb-e26454e8b9b4,Pengguna Google,5,sangat suka 🥰🥰🥰🥰,2025-07-10 21:45:49
81694e1d-746c-454e-aba5-3c08a35cfca2,Pengguna Google,5,"Shopee emang the best, banyak promonya dan selalu ada gratis ongkirnya, harga di shopee terjangkau juga dan pelayanannya juga bagus, sukses selalu dan makin Amanah 👍👍",2025-07-10 21:44:27
f90d7ba3-0b71-4f5b-9311-d60d7c521dad,Pengguna Google,5,bisa membeli dengan mudah dan praktis,2025-07-10 21:43:35
bc50efcc-3b36-4852-9322-4352b51e2b23,Pengguna Google,5,memuaskan,2025-07-10 21:43:17
295abe7f-d399-4fab-a26d-b087d9369397,Pengguna Google,5,mantaap,2025-07-10 21:43:09
71d7b56f-9714-45f2-bb25-7a93885afae8,Pengguna Google,5,bagus,2025-07-10 21:42:37
43b72427-a6fc-47a7-bb33-77c5cb286b7a,Pengguna Google,1,aplikasi lambat dan TDK rekomendasi,2025-07-10 21:41:56
6cd74e43-08d1-411e-99b0-8713e416adc6,Pengguna Google,5,suka bgt,2025-07-10 21:41:29
b09c0df0-e8ea-4ecc-88aa-6f3b03a9e0ba,Pengguna Google,5,murah murah,2025-07-10 21:41:20
ff653b06-80c4-40e1-b4e9-d154498bec73,Pengguna Google,5,sangat bagus,2025-07-10 21:41:02
c28950c0-b373-4202-bc63-f84528d76fb7,Pengguna Google,5,tidak mengecewakan,2025-07-10 21:40:38
40656bd2-7483-476d-9166-b30b3f89ca2d,Pengguna Google,4,saya suka belanja di Shopee tpi kadang itu ada toko yang ngak bisa buat COD jadi agak gimana gitu lo untuk fitur. nya oke banget tpi untuk pengiriman nya kadang biaya ongkirnya mahal kadang ngak mahal walaupun itu ditoko yg sama dan aku udan berkali² belanja disitu tpi ongkirnya suka berubah² tpi masih oke lah,2025-07-10 21:40:12
204539c0-2670-4622-ae2f-52057d7ced83,Pengguna Google,5,"mntp ini baru toko online tidak mencekik harga ongkir,,, ⭐⭐⭐⭐⭐",2025-07-10 21:40:10
85937b4a-aed4-4bbc-be1d-509611b7ebe6,Pengguna Google,4,bagus,2025-07-10 21:39:46
4b89b474-65b2-45da-8bbf-66b0c7ae7fbf,Pengguna Google,5,sangat memuaskan belanja di shopee,2025-07-10 21:39:02
99daaf79-bfb3-4ff0-9348-2974449b97b4,Pengguna Google,5,bagus banget,2025-07-10 21:38:30
8bd74cf4-2e23-41c6-b2f1-fc58b4cb838e,Pengguna Google,5,sangat membantu dlm kebutuhan rmh tangga,2025-07-10 21:37:54
6bbf2b46-94b3-4083-a2cb-46693a8d8e1f,Pengguna Google,1,"xpedisi ga jelas, ngirim barang jauh2 malah diretur tanpa sebab, payah xpedisi cacad",2025-07-10 21:36:26
787a1925-af0b-4a98-986a-40d4f276cebc,Pengguna Google,5,"shopi pakoknya sesuai pesann ,bgus ,n kurirnya jga ramah,",2025-07-10 21:35:54
752fde9e-e959-4df3-867a-e7b5a5643c83,Pengguna Google,5,bgus,2025-07-10 21:35:31
b32403b1-4dde-4c9e-a0d1-74beafa3797d,Pengguna Google,4,mantap,2025-07-10 21:35:13
7288d8cc-9332-488d-afd5-c1ab8376fb08,Pengguna Google,5,pengiriman cepat dan barang sesuai gambar,2025-07-10 21:35:10
98c792b1-ad57-4620-bb19-b01bfc468ac6,Pengguna Google,5,aplikasi yang membantu dalam menemukan kebutuhan sehari-hari,2025-07-10 21:34:16
a8a7aa3e-9784-4483-88f4-cc753db8b74b,Pengguna Google,5,cukup baik,2025-07-10 21:32:23
730dc5fb-05f1-4cbb-bcb2-c324dcf4792d,Pengguna Google,5,baik,2025-07-10 21:31:25
168d9d7a-7d40-404c-8089-2b5b320324de,Pengguna Google,5,Aok nya bagus banget,2025-07-10 21:31:16
492df70c-6708-4704-b687-8a7babc36c7f,Pengguna Google,5,Sopi sangat membatu kami dlm blanja,2025-07-10 21:31:06
d3564d98-9b13-4356-8d32-1b9a5330f4a4,Pengguna Google,5,ok,2025-07-10 21:31:05
7a513133-b2c3-45b0-86e9-9c597bea6fee,Pengguna Google,5,mantap,2025-07-10 21:30:57
1c8625ff-88f2-444e-9267-bb4abc19ec02,Pengguna Google,5,yok instal aplikasi shopee gratis ongkir untuk yang baru donlod ataupun udah di donlod,2025-07-10 21:30:24
12af0d14-cc94-4855-881a-5002428d1cec,Pengguna Google,5,👌,2025-07-10 21:30:16
81f9da9b-44ea-4ede-b063-13786dc07597,Pengguna Google,5,bagus layanan cepat tepat,2025-07-10 21:29:22
663c7198-dab8-4dfb-8184-dd334acbd964,Pengguna Google,1,beli barang pada palsu dan tidak sesuai foto deskripsi nya KACAU SHOPEE,2025-07-10 21:29:04
eab69991-0826-4206-9538-751b1203585c,Pengguna Google,5,puas sekali,2025-07-10 21:28:34
6796beb0-b086-4200-9b61-1aaea44f58d9,Pengguna Google,4,ok,2025-07-10 21:27:13
8a126b79-71a7-44a5-bb75-e1407106c49e,Pengguna Google,4,belanja lebih mudah,2025-07-10 21:26:45
9822605d-406c-4c36-9479-0ebd0460f033,Pengguna Google,5,belanja di shoppy banyak kepuasan nya,2025-07-10 21:26:07
d1fa8048-0932-41b8-85dc-5d394cbf9208,Pengguna Google,5,"mudah dan lengkap,barang berkualitas sesuai harga,barang sampai tepat waktu",2025-07-10 21:25:51
1d00d3d8-55dc-45fc-9d4a-1f9960bd360e,Pengguna Google,5,mempermudah belaanja on. line,2025-07-10 21:25:44
3d4d1583-8511-457e-a851-3b98bc61ae72,Pengguna Google,5,mantappppp,2025-07-10 21:24:55
52a94b81-7b61-44c6-a528-751377b27cd1,Pengguna Google,1,"maaf saya kasih bintang 1 karena SPayLater saya dinon aktifkan dan Spinjam saya tidak bisa aktivasi, kalau semuanya sdah aktif dan bisa dipakai baru saya mau ngasih bintang 5.",2025-07-10 21:24:19
b6c16d73-0a64-4614-80d6-5e4d08f059df,Pengguna Google,5,barang baik sesuai pesanan yg di harapkan,2025-07-10 21:24:02
aef6908c-c623-476d-aeee-d5cd393473c4,Pengguna Google,5,belanja jadi lebih gampang pake Shopee,2025-07-10 21:23:59
bdad2e65-6313-45b7-9e0a-7cffce37338f,Pengguna Google,2,"b aj,lebih mhl di sini dri pda di tiktok",2025-07-10 21:23:15
0d8ce212-4f2c-4921-bc8f-ca4e0acb7ba1,Pengguna Google,5,saya sangat menyukai shoppe dari awal saya menggunakan shoppe saya ragu ragu tapi menjadi gak ragu saya pokok nya sangat menyukai nya terimakasih pihak shoppe terimakasii.,2025-07-10 21:23:15
f0aa0c75-7c4a-4aeb-a42f-7e7f19dae399,Pengguna Google,5,mantap 🔥,2025-07-10 21:23:15
25cd6313-76de-41cc-a104-34257eff2bb1,Pengguna Google,1,"bener"" kecewa sama shopee pengembalian dananyaa ga di balikin sama sekali,kecewa beratt padahal itu nominalnya lumayan.ini namanya penipuan saya bakalan laporin ini semua ke pihak berwajib",2025-07-10 21:22:36
f02d4381-2127-4d73-9ef1-9a78b222cfc5,Pengguna Google,5,"pengiriman cepat,,semua seller yg pernah sy order Alhamdulillah amanah,🥰pembatalan paket cepat di respon,semoga Shopee dan seller semuanya ttp mempertahankan kepuasan pelanggan dan selalu mengutamakan kwalitas produknya🫰♥️♥️",2025-07-10 21:21:12
664402da-9dd9-405b-8c7b-108ea4688e98,Pengguna Google,4,bagus,2025-07-10 21:21:01
46a76903-ec59-484e-9902-7611c12a1773,Pengguna Google,5,memuaskan,2025-07-10 21:19:56
a451c373-6cef-45b6-bcd7-1593d3e4739b,Pengguna Google,5,saya suka appk sophy,2025-07-10 21:19:29
36715bf9-9163-4134-8fee-617e509ab951,Pengguna Google,5,muantap terbaik,2025-07-10 21:18:25
ba9760ad-7bca-4ca9-8da7-38f9a75089bf,Pengguna Google,5,sangat baik,2025-07-10 21:18:22
1c98e978-4fc3-46da-94ac-31befbb7f2dd,Pengguna Google,5,shopee sangat membantu,2025-07-10 21:17:41
60dc18d8-3872-4ed9-bd08-b9d664a43784,Pengguna Google,5,sangat puas blanja di shopee,2025-07-10 21:17:08
c85ed506-7b18-454f-a115-abe932508910,Pengguna Google,5,semoga lebih baik lagi dlm pengiriman barang y,2025-07-10 21:15:38
54df7935-21f3-4348-aa6a-5be789f6ceda,Pengguna Google,1,pelayanan sangat tidak bagus,2025-07-10 21:15:18
74d96d24-76b1-4f05-8b0e-08c09b6ff3d8,Pengguna Google,5,min tolong aplikasinya sering muncul sendiri benerin dong,2025-07-10 21:13:09
428d12f6-60ba-4dac-ac30-2d7098c90e3f,Pengguna Google,4,Plis shopee tolong bedakan antara chat akun pembeli dan chat akun penjual,2025-07-10 21:12:05
50468b05-15bb-47db-8456-6569e2a38bff,Pengguna Google,5,Sangat membantu bagi pecinta belanja online dengan pilihan yang beragam dan dukungan pusat solusi yang baik💪 Sukses untuk shopee🤝,2025-07-10 21:12:00
3eddf25a-1e3c-44ef-b23d-0ef4de724055,Pengguna Google,4,shopee its Ok,2025-07-10 21:11:34
391585be-557e-4b9c-a439-3620ba11df69,Pengguna Google,5,puas dg pelayanan,2025-07-10 21:11:33
7118114b-fa0a-4398-9381-613ef24e3a79,Pengguna Google,5,barang yng di jual di shopee bagus2 sesuai dengan yng di Poto .ga nyesel pokonya blnja di shopee,2025-07-10 21:11:22
4dc28c68-c39a-4967-bd5d-e227cd50a8ae,Pengguna Google,5,👍,2025-07-10 21:10:26
796cb8c0-a46e-4c89-877c-dffab7b84b45,Pengguna Google,4,ga bisa chat live dengan admin,2025-07-10 21:10:07
6327661e-3543-40d0-9840-36f7c3b281ec,Pengguna Google,5,sangat recommend dan suka banget/puas belanja di shoope,2025-07-10 21:08:42
16fb2e51-3aee-44fd-b237-a396cfea25ba,Pengguna Google,5,tolong pilih jasa pengiriman yg lebih cepat,2025-07-10 21:08:13
c8fddb72-97d9-4704-81b6-1efe0bace629,Pengguna Google,5,puas,2025-07-10 21:05:18
ae54df36-459b-4d5e-b7be-02d250816b05,Pengguna Google,5,Akurat,2025-07-10 21:05:08
ebdaed2a-d719-4d1c-882f-63d4a603705f,Pengguna Google,5,sangat membantu,2025-07-10 21:04:59
